,package,description,category
2713,,"['تولد', 'فارسی', 'امکانات', 'آرشیو', 'کردن', 'روز', 'تولد', 'عزیزترین', 'افراد', 'پس', 'زمینه', 'متنوع', 'جستجو', 'بر', 'اساس', 'ماه', 'و', 'نام', 'و', 'نام', 'خانوادگی', 'لیست', 'پیشرفته', 'با', 'قابلیت', 'محاسبه', 'روز', 'تولد', 'سن', '،مانده', 'تا', 'تولد', 'نام', 'سال', 'تولد', 'و', 'تاریخ', 'تولد', 'به', 'صورت', 'شمسی', 'و', 'میلادی', 'یاد', 'آوری', 'با', 'زنگ', 'ملودی', 'راس', 'ساعت', 'روز', 'تولد', 'مرتب', 'سازی', 'لیست', 'بر', 'اساس', 'نزدیکترین', 'روز', 'تولد', 'کاشی', 'زنده', 'با', 'قابلیت', 'نمایش', 'نزدیکترین', 'روز', 'تولد', 'ومانده', 'کیبورد', 'فارسی', 'persianbirthday', 'archive', 'birthday', 'dearest', 'people', 'different', 'background', 'search', 'month', 'name', 'advanced', 'list', 'melody', 'ross', 'reminded', 'alarm', 'ninth', 'birthday', 'sort', 'list', 'nearest', 'birthday', 'live', 'tile', 'display', 'nearest', 'birthday', 'persian', 'keyboard', 'note', 'primary', 'text', 'application', 'persian', 'hide', 'detail']",Kids & family
2821,,"['designed', 'preschooler', 'year', 'old', 'help', 'young', 'mind', 'learn', 'advanced', 'concept', 'spatial', 'recognition', 'early', 'math', 'sequence', 'others', 'player', 'periodically', 'rewarded', 'within', 'asked', 'smarty', 'fish', 'letter', 'win', 'food', 'kid', 'enjoyed', ""'slurpy"", 'frog', 'going', 'love', 'type', 'challenge', 'easy', 'drag', 'drop', 'larger', 'button', 'includes', 'colorful', 'unique', 'graphic', 'randomly', 'ordered', 'every', 'time', 'started', 'kid', 'easily', 'instruction', 'spoken', 'loud', 'reading', 'required', 'also', 'ideal', 'spending', 'quality', 'time', 'playing', 'little', 'intentionally', 'kept', 'simple', 'yet', 'elegant', 'animation', 'gentle', 'easy', 'young', 'precious', 'mind', 'designed', 'parent', 'kid', 'tested', 'kid', 'teacher', 'full-featured', 'version', 'ad', 'supported', 'paid', 'ad-free', 'version', 'available', 'name', 'smarty', 'sharky']",Kids & family
2929,,"['interact', 'window', 'phone', 'dog', 'many', 'different', 'activity', 'fetch', 'dog', 'throwing', 'ball', 'chase', 'tug', 'war', 'dog', 'pulling', 'end', 'rope', 'give', 'dog', 'food', 'water', 'clean', 'poop']",Kids & family
3029,,"['welcome', 'world', 'story', 'talking', 'story', 'set', 'short', 'story', 'consist', 'fable', 'moral', 'story', 'always', 'fun', 'read', 'listen', 'brings', 'read', 'story', 'ask', 'read', 'liked', 'child', 'well', 'adult', 'sit', 'back', 'either', 'read', 'listen', 'mesmerizing', 'tale', 'enter', 'amazing', 'world', 'fable', 'extra', 'functionality', 'read', 'story', 'using', 'tt', 'send', 'story', 'friend', 'feedback', 'welcome', 'provided', 'directly']",Kids & family
3149,,"['ancient', 'indian', 'snake', 'n', 'ladder', 'digitalized', 'bring', 'back', 'childhood', 'memory', 'pas', 'pleasure', 'kid', 'know', 'going', 'love', 'snake', 'n', 'ladder', 'roll', 'dice', 'taking', 'turn', 'read', 'number', 'rolled', 'move', 'piece', 'accordingly', 'piece', 'reach', 'bottom', 'ladder', 'climb', 'top', 'piece', 'reach', 'head', 'snake', 'slide', 'tail', 'highlight', 'multiplayer', 'option', 'enabled', 'kid', 'age', 'range', 'easy', 'snake', 'n', 'ladder', 'best', 'time-killing', 'ever', 'constantly', 'provide', 'update', 'based', 'feed', 'back', 'let', 'fun', 'begin', 'snake', 'n', 'ladder']",Kids & family
3192,,"['congratulation', 'find', 'useful', 'make-up', 'save', 'make', 'face', 'make', 'good', 'look', 'design', 'create', 'makeover', 'model', 'change', 'hairstyle', 'accessory', 'makeup', 'cosmetic', 'screen', 'also', 'choose', 'earring', 'lipstick', 'blush', 'foundation', 'mascara', 'eyeshadow', 'liner', 'color', 'would', 'try', 'found', 'perfect', 'color', 'combination', 'result', 'product', 'list', 'post', 'facebook', 'friend', 'opinion', 'purchase', 'product', 'directly', 'phone', 'virtual', 'makeup', 'artist', 'pocket', 'way', 'dress', 'nice', 'could', 'match', 'model', 'different', 'kind', 'clothes', 'skirt', 'found', 'beautiful', 'wait', 'hundred', 'stunning', 'image', 'keep', 'entertained', 'hour', 'image', 'wallpaper', 'kind', 'phone', 'simple', 'swipe', 'advance', 'revisit', 'image', 'professionally', 'produced', 'background', 'ambiance', 'professional', 'photographer', 'share', 'friend', 'save', 'favorite', 'looking', 'good', 'makeup', 'kid', 'best', 'choose', 'done', 'giving', 'model', 'makeover', 'e-mail', 'copy', 'friend', 'family', 'save', 'phone.try', 'funniest', 'makeover', 'never', 'regret', ""'re"", 'craft', 'try', 'something', 'thus', 'wait', 'download', 'right', 'today', '\ufeffit', 'girl', 'kid', 'countless', 'festival', 'theme', 'offered', 'purpose', 'beautiful', 'monster', 'fashion', 'girl', 'princess', 'wedding', 'hot', 'officce', 'lady', 'cute', 'barbie', 'sweet', 'student', 'hair', 'style', 'eyeliner', 'lip', 'gloss', 'dress', 'dentist', 'many', 'girl', 'thing', 'makeup', 'tool', 'achieve', 'perfect', 'look', 'party', 'choose', 'beautiful', 'skin', 'tone', 'change', 'hair', 'style', 'color', 'make', 'face', 'eye', 'dress', 'prettiest', 'clothes', 'add', 'jewelry', 'accessory', 'awesome', 'super', 'star', 'enjoy', 'fun']",Kids & family
3193,,"['release', 'v', 'added', 'category', 'improved', 'design', '★added', 'interactive', 'animation', 'kid', 'alphabet', 'know', 'fruit', 'eat', 'learn', 'alphabet', 'teach', 'kid', 'b', 'c', 'also', 'fruit', 'eat', 'phenomenal', 'treatise', 'present', 'alphabet', 'corresponding', 'name', 'fruit', 'along', 'attractive', 'image', 'audio', 'voice', 'explaining', 'benefit', 'conventionally', 'child', 'learn', 'alphabet', 'resound', 'respective', 'object', 'daily', 'introduce', 'child', 'lavishing', 'fruit', 'see', 'breakfast', 'table', 'every', 'morning', 'learning', 'alphabet', 'also', 'stand', 'respect', 'fruit', 'besides', 'audio', 'sweet', 'voice', 'enhances', 'kid', 'experience', 'make', 'acquainted', 'quality', 'fruit', 'process', 'imagine', 'churn', 'hard', 'earned', 'money', 'buy', 'fruit', 'kid', 'complete', 'nourishment', 'remain', 'healthy', 'bang', 'head', 'child', 'tantrum', 'eating', 'fruit', 'solution', 'hand', 'kid', 'alphabet', 'mobile', 'soon', 'see', 'magic', 'soon', 'click', 'look', 'lovely', 'image', 'listen', 'sweet', 'voice', 'fruit', 'endowment', 'sure', 'cry', 'fruit', 'power', 'mobile', 'easy', 'attractive', 'much', 'engaging', 'child', 'learn', 'alphabet', 'learn', 'name', 'benefit', 'fruit', 'also', 'eat']",Kids & family
3277,,"['cute', 'fluffy', 'animal', 'take', 'care', 'furry', 'little', 'friend', 'waiting', 'take', 'care', 'puppy', 'kitten', 'bunny', 'take', 'good', 'care', 'pet', 'clicking', 'different', 'icon', 'complete', 'different', 'operations.keep', 'pet', 'away', 'hospital', 'make', 'beautiful', 'bring', 'happiness', 'moreover', 'take', 'snapshot', 'share', 'happy', 'friend', 'facebook', 'twitter', 'pretty', 'sure', 'time', 'stay', 'pet', 'baby', 'fall', 'love', 'open', 'petcare', 'lovely', 'pet', 'need', 'bath', 'wash', 'step', 'step', 'using', 'soap', 'nozzle', 'towel', 'blower', 'whisk', 'keep', 'pet', 'away', 'doctor', '.after', 'come', 'dress', 'room', 'choose', 'cutest', 'clothes', 'well', 'pretty', 'necktie', 'lovely', 'hat', 'colorful', 'glass', 'various', 'cute', 'shoe', 'dress', 'process', 'enjoy', 'time', 'playing', 'pet', 'pet', 'love', 'ball', 'show', 'lovely', 'smile', 'playing', 'ball', '.a', 'snapshot', 'taken', 'remember', 'unforgettable', 'time', 'social', 'share', 'pet', 'snapshot', 'friend', 'facebook', 'twitter', 'key', 'arrange', 'date', 'animal', 'different', 'specie', 'produce', 'animation', 'design', 'house', 'care', 'cute', 'animal', 'share', 'pet', 'snapshot', 'friend', 'facebook', 'twitter', 'beautiful', 'colorful', 'dress', 'tool', 'make', 'pet', 'lovely', 'toy', 'learn', 'take', 'care', 'others', 'contains', 'aspect', 'eating', 'dressing', 'playing', 'taking', 'care', 'medical', 'treating', 'take', 'snapshot', 'cute', 'pet', 'baby', 'different', 'scene', 'snapshot', 'saved', 'photo', 'album', 'story', 'garden', 'keep', 'animal', 'kitten', 'bunny', 'monkey', 'puppy', 'day', 'meet', 'baby', 'garden', 'without', 'anyone', 'around', 'seems', 'well', 'took', 'hospital', 'immediately', 'taking', 'body', 'temperature', 'infusing', 'measuring', 'blood', 'pressure', 'taking', 'x-ray', 'picture', 'baby', 'come', 'life', 'took', 'home', 'clean', 'nozzle', 'went', 'garden', 'feed', 'animal', 'see', 'two', 'monkey', 'playing', 'jumping', 'kitten', 'running', 'go', 'back', 'home', 'baby', 'practicing', 'motoric', 'skill', 'say', 'practice', 'memory', 'tonight', 'buy', 'shirt', 'trouser', 'next', 'day.and', 'cutting', 'mustache', 'find', 'dream', 'baby', 'cat', 'pet', 'dog', 'baby', 'owl，beautiful', 'fox，cute', 'rabbit', 'pig', 'little', 'mouse', 'take', 'care', 'happily', 'clean', 'pet', 'room', 'wash', 'bath', 'dress', 'make', 'make', 'pet', 'also', 'many', 'different', 'kind', 'food', 'feed', 'milk', 'toasted', 'bread', 'fruit', 'eating', 'drinking', 'enough', 'pet', 'bedroom', 'outside.through', 'little', 'knowledge', 'special', 'care', 'make', 'pet', 'healthy', 'happy', 'part', 'home', 'year', 'come']",Kids & family
3279,,"['masquerade', 'coming', 'pretty', 'princess', 'let', 'dress', 'prettiest', 'clothes', 'wear', 'charming', 'mask', 'gorgeous', 'makeup', 'see', 'shining', 'star', 'dress', 'best', 'show', 'friend', 'capable', 'every', 'girl', 'love', 'go', 'fashion', 'salon', 'design', 'create', 'makeover', 'model', 'change', 'hairstyle', 'accessory', 'makeup', 'cosmetic', 'screen', 'also', 'choose', 'earring', 'lipstick', 'blush', 'foundation', 'mascara', 'eyeshadow', 'liner', 'color', 'would', 'try', 'could', 'match', 'model', 'different', 'kind', 'clothes', 'skirt', 'found', 'beautiful', 'witness', 'born', 'prettiest', 'girl', 'cool', 'ca', 'miss', 'hundred', 'stunning', 'image', 'keep', 'entertained', 'hour', 'image', 'wallpaper', 'kind', 'phone', 'simple', 'swipe', 'advance', 'revisit', 'image', 'professionally', 'produced', 'background', 'ambiance', 'professional', 'photographer', 'share', 'friend', 'save', 'favorite', 'looking', 'good', 'makeup', 'kid', 'best', 'choose', 'done', 'giving', 'model', 'makeover', 'e-mail', 'copy', 'friend', 'family', 'save', 'phone.try', 'funniest', 'makeover', 'never', 'regret', ""'re"", 'craft', 'try', 'something', 'thus', 'wait', 'download', 'right', 'today', 'please', 'u', 'give', 'surprise', 'christmas', 'day', 'december', 'festive', 'christian', 'holiday', 'many', 'country', 'around', 'world', 'child', 'take', 'beautiful', 'dress', 'standing', 'front', 'mirror', 'together', 'family', 'friend', 'people', 'exchang', 'present', 'sing', 'christmas', 'song', 'go', 'club', 'celebrate', 'christmas', 'day', 'maybe', 'santa', 'clausor', 'father', 'christmas', 'came', 'house', 'give', 'child', 'bobby', 'present', 'merry', 'christmas', 'everybody', 'ready', 'welcome', 'year']",Kids & family
3374,,"['talk', 'talking', 'pengu', 'penga', 'penguin', 'answer', 'funny', 'voice', 'react', 'say', 'touch', 'exciting', 'inside', 'many', 'level', 'high', 'quality', '3d', 'graphic', 'voice', 'interaction/animations', 'piano', 'kid', 'paint', 'super', 'entertaining', 'tool', 'draw', 'picture', 'fingertip', 'discover', 'artist', 'many', 'different', 'animation', 'knockdown', 'can', 'simple', 'highly', 'addictive', 'aim', 'pile', 'can', 'throw', 'provided', 'ball', 'strike', 'exploding', 'can', 'destroy', 'entire', 'pile', 'hit', 'green', 'provides', 'additional', 'ball', 'le', 'throw', 'establish', 'record', 'hit', 'target', 'simply', 'precise', 'possible', 'try', 'hit', 'center', 'different', 'target', 'colorful', 'velcro', 'ball', 'simply', 'aim', 'carefully', 'target', 'calibrate', 'strength', 'shoot', 'please', 'rate', 'five', 'star', 'store']",Kids & family
3388,,"['come', 'boy', 'girl', 'lovely', 'pet', 'waiting', 'lovely', 'pet', 'try', 'make', 'pet', 'heathy', 'beautiful', 'pretty', 'pet', 'need', 'bath', 'dress', 'take', 'good', 'care', 'pet', 'clicking', 'different', 'icon', 'complete', 'different', 'operations.keep', 'pet', 'away', 'hospital', 'make', 'beautiful', 'bring', 'happiness', 'open', 'petcare', 'lovely', 'pet', 'need', 'bath', 'wash', 'step', 'step', 'using', 'soap', 'nozzle', 'towel', 'blower', 'whisk', 'keep', 'pet', 'away', 'doctor', '.after', 'come', 'dress', 'room', 'choose', 'cutest', 'clothes', 'well', 'pretty', 'necktie', 'lovely', 'hat', 'colorful', 'glass', 'various', 'cute', 'shoe', 'dress', 'process', 'enjoy', 'time', 'playing', 'pet', 'pet', 'love', 'ball', 'show', 'lovely', 'smile', 'playing', 'ball', 'key', 'beautiful', 'colorful', 'dress', 'tool', 'make', 'pet', 'lovely', 'toy', 'contains', 'aspect', 'eating', 'dressing', 'playing', 'taking', 'care', 'medical', 'treating', 'take', 'snapshot', 'cute', 'pet', 'baby', 'different', 'scene', 'share', 'pet', 'snapshot', 'friend', 'facebook', 'twitter', 'story', 'garden', 'keep', 'animal', 'kitten', 'bunny', 'monkey', 'puppy', 'day', 'meet', 'baby', 'garden', 'without', 'anyone', 'around', 'seems', 'well', 'took', 'hospital', 'immediately', 'taking', 'body', 'temperature', 'infusing', 'measuring', 'blood', 'pressure', 'taking', 'x-ray', 'picture', 'baby', 'come', 'life', 'took', 'home', 'clean', 'nozzle', 'keywords', 'pet', 'puppy', 'dog', 'cat', 'care', 'animal', 'sand', 'animal', 'ocean', 'beach', 'fashion', 'clothes', 'makeup', 'accessory', 'bathing', 'girl', 'style', 'dress', 'groom', 'decorate', 'dress-up', 'decoration', 'fun', ',bunny', 'pet', 'manage', 'bunny', 'management', 'girl', 'princess', 'secret', 'beauty', 'makeover', 'baby', 'cat', 'pet', 'dog', 'baby', 'owl，beautiful', 'fox，cute', 'rabbit', 'pig', 'little', 'mouse', 'take', 'care', 'happily', 'clean', 'pet', 'room', 'wash', 'bath', 'dress', 'make', 'make', 'pet', 'also', 'many', 'different', 'kind', 'food', 'feed', 'milk', 'toasted', 'bread', 'fruit', 'eating', 'drinking', 'enough', 'pet', 'bedroom', 'outside.through', 'little', 'knowledge', 'special', 'care', 'make', 'pet', 'healthy', 'happy', 'part', 'home', 'year', 'come']",Kids & family
3390,,"['dentist', 'office', 'time', 'teeth', 'curing', 'try', 'virtual', 'dentist', 'dentist-game', 'kid', 'dentist', 'office', 'become', 'best', 'doctor', 'cure', 'patient', 'dental', 'chair', 'role', 'playing', 'fun', 'enables', 'become', 'little', 'dentist', 'perform', 'various', 'responsibility', 'including', 'dental', 'extraction', 'drilling', 'teeth', 'cleaning', 'rule', 'simple', 'chance', 'perform', 'different', 'operation', 'mouth', 'character', 'virtual', 'patient', 'rely', 'crazy', 'dentist', 'dentist', 'office', 'perform', 'standard', 'operation', 'teeth', 'cleaning', 'teeth', 'drilling', 'tooth', 'filling', 'two', 'examinee', 'disposal', 'girl', 'boy', 'make', 'photo', 'successful', 'operation', 'finishing', 'dentist', 'office', 'user', 'friendly', 'control', 'comprehensible', 'everybody', 'stunning', 'graphic', 'great', 'music', 'sound', 'effect', 'enjoy', 'useful', 'experience', 'dentist', 'office', 'attentive', 'careful', 'snatch', 'opportunity', 'learn', 'teeth', 'curing', 'ready', 'work', 'challenging', 'dental', 'adventure', 'definitely', 'best', 'dentist', 'dentist', 'girl', 'treat', 'little', 'patient', 'crazy', 'tool', 'mouth', 'spray', 'dental', 'plier', 'brace', 'brush', 'dirty', 'teeth', 'fight', 'bacteria', 'heal', 'cavity', 'replace', 'black', 'teeth', 'let', 'kid', 'enjoy', 'journey', 'doctor', 'teen', 'painful', 'sickness', 'go', 'dental', 'clinic', 'social', 'let', 'dentist', 'take', 'care', 'patient', 'dentist', 'office', 'turn', 'professional', 'dentist', 'diagnose', 'cure', 'different', 'patient', 'also', 'operate', 'decorate', 'dental', 'clinic', 'patient', 'suffer', 'different', 'kind', 'teeth', 'problem', 'bad', 'teeth', 'tooth', 'cavity', 'dental', 'calculus', 'eatting', 'many', 'candy', 'painfull', 'sickness', 'patient', 'open', 'mouth', 'doctor', 'heal', 'problem', 'teeth', 'funnest', 'teeth', 'dentist', 'ever']",Kids & family
3405,,"['another', 'great', 'quote', 'series', 'time', 'feature', 'martin', 'luther', 'king', 'jr.', 'widely', 'considered', 'influential', 'leader', 'american', 'civil', 'right', 'movement', 'fought', 'overturn', 'jim', 'crow', 'segregation', 'law', 'eliminate', 'social', 'economic', 'difference', 'black', 'white']",Kids & family
3427,,"['flashcard', 'toddler', 'contains', 'hundred', 'flashcard', 'clear', 'precisely', 'spoken', 'english', 'toddler', 'quickly', 'pickup', 'english', 'spanish', 'vietnamese', 'language', 'flashcard', 'image', 'high', 'quality', 'easy', 'recognize']",Kids & family
3429,,"['spanish', 'flashcard', 'flashcard', 'talking', 'toddler', 'easy', 'age', 'year', 'old', 'contains', 'flashcard', 'six', 'different', 'category', 'perfect', 'parent', 'young', 'toddler', 'learn', 'variety', 'basic', 'word', 'english', 'spanish', 'vietnamese']",Kids & family
3438,,"['ever', 'wanted', 'become', 'kid', 'dentist', 'dentist', 'kid', 'different', 'item', 'dentical', 'tool', 'sweet', 'bacteries', 'tooth', 'many', 'dentist', 'procedure', 'try', 'super', 'addictive', 'dentist', 'application', 'kid', 'going', 'dentist', 'something', 'many', 'people', 'although', 'nice', 'clean', 'smile', 'done', 'dentist', 'fear', 'dentist', 'fun', 'cleaning', 'patient', 'teeth', 'show', 'much', 'fun', 'going', 'dentist', 'blast', 'germ', 'away', 'remove', 'hole', 'may', 'cracked', 'suck', 'gum', 'teeth', 'well', 'remove', 'pull', 'rotten', 'cracked', 'teeth', 'done', 'begin', 'cleaning', 'process', 'ready', 'decorate', 'plenty', 'color', 'going', 'dentist', 'scary', 'dentist', 'fear', '•blast', 'germ', 'hiding', 'mouth', '•remove', 'cracked', 'hole', 'using', 'horse', 'drill', '•clean', 'teeth', 'using', 'different', 'tool', 'available', '•suck', 'gum', 'teeth', 'small', 'vacuum', '•pull', 'broken', 'rotten', 'teeth', 'replace', 'using', 'one', '•color', 'teeth', 'color', 'using', 'paint', 'palette', 'best', 'dentist', 'dentist', 'girl', 'treat', 'little', 'patient', 'crazy', 'tool', 'mouth', 'spray', 'dental', 'plier', 'brace', 'brush', 'dirty', 'teeth', 'fight', 'bacteria', 'heal', 'cavity', 'replace', 'black', 'teeth', 'let', 'kid', 'enjoy', 'journey', 'doctor', 'teen', 'painful', 'sickness', 'go', 'dental', 'clinic', 'social', 'let', 'dentist', 'take', 'care', 'patient', 'dentist', 'office', 'turn', 'professional', 'dentist', 'diagnose', 'cure', 'different', 'patient', 'also', 'operate', 'decorate', 'dental', 'clinic', 'patient', 'suffer', 'different', 'kind', 'teeth', 'problem', 'bad', 'teeth', 'tooth', 'cavity', 'dental', 'calculus', 'eatting', 'many', 'candy', 'painfull', 'sickness', 'patient', 'open', 'mouth', 'doctor', 'heal', 'problem', 'teeth', 'funnest', 'teeth', 'dentist', 'ever']",Kids & family
