,package,description,category
3847,,"['bring', 'back', 'easily', 'save', 'current', 'location', 'later', 'find', 'back', 'place', 'example', 'find', 'parked', 'car', 'hotel', 'nice', 'restaurant', 'seen', 'trip', 'save', 'multiple', 'location', 'version', 'limited', 'location', 'position', 'place', 'shared', 'others', 'via', 'sm', 'available', 'version', 'intuitive', '3d', 'view', 'route', 'best', 'orientation', 'route', 'recalculated', 'time', 'tap', 'display', 'position', 'target', 'position', 'distance', 'target', 'direction', 'indicator', 'even', 'route', 'could', 'calculated', 'e.g', 'due', 'missing', 'internet', 'connection', 'location', 'information', 'available', 'e.g.', 'parking', 'garage', 'position', 'autmoatically', 'set', 'place', 'soon', 'location', 'information', 'available', 'place', 'added', 'tile', 'start', 'screen', 'shortcut', 'immediately', 'navigate', 'place', 'turn', 'turn', 'direction', 'optionally', 'spoken', 'speech', 'controlled', 'say', 'bring', 'back', 'car', 'example', 'phone', 'speech', 'control', 'immediately', 'display', 'route', 'car', 'say', 'bring', 'back', 'update', 'position', 'car', 'example', 'position', 'place', 'named', 'car', 'updated', 'current', 'position', 'support', 'driving', 'walking', 'status', 'indicator', 'show', 'quality', 'location', 'service', 'red', 'available', 'yellow', 'available', 'accurate', 'green', 'available', 'accurate', 'support', 'view', 'window', 'phone', 'map', 'road', 'aerial', 'road', 'aerial', 'terrain', 'optionally', 'start', 'navigation', 'transit', 'guide', 'public', 'traffic', 'mean', 'must', 'installed', 'separately', 'highly', 'configurable', 'suit', 'specific', 'need']",Navigation & maps
3909,,"['altimeter', 'measure', 'altitude', 'location', 'relative', 'sea', 'level', 'tool', 'need', 'operate', 'gps', 'receiver', 'accurate', 'measurement', 'used', 'connect', 'internet', 'data', 'available', 'lite', 'version', 'pro', 'version', 'change', 'country', 'important', 'set', 'correct', 'time', 'zone', 'available', 'pro', 'version', 'display', 'coordinate', 'location', 'ability', 'send', 'coordinate', 'via', 'sm', 'displaying', 'time', 'sunrise', 'sunset', 'set', 'type', 'measurement', 'meter', 'yard', 'foot', 'pro', 'version', 'also', 'display', 'advertising']",Navigation & maps
4040,,"['car', 'driver', 'violate', 'driving', 'rule', 'avoid', 'speed', 'ticket', 'speed', 'camera', 'visual', 'voice', 'alert', 'speed', 'camera', 'wide', 'range', 'customizations', 'multiple', 'speed', 'trap', 'database', 'onedrive', 'direct', 'link', 'supported', 'format', 'igo8', 'preferred', 'garmin', 'csv', 'tomtom', 'ov2', 'kml', 'gpx', 'ability', 'report', 'notify', 'user', 'road', 'danger', 'fixed', 'mobile', 'radar', 'accident', 'internet', 'connection', 'required', 'work', 'background', 'together', 'navigator', 'driver', 'assistance', 'visit', 'speedtraps.aleprojects.com/en/help/background', 'learn', 'important', 'longer', 'work', 'background', 'window', 'creator', 'update', 'map', 'active', 'return', 'back', 'dashboard', 'switching', 'another', 'phone', 'start', 'screen', 'speed', 'control', 'motorway', 'trunk', 'according', 'speed', 'limit', 'openstreetmap', 'head', 'display', 'hud', 'mode', 'paid', 'option', 'tracker', 'paid', 'option', 'requires', 'speed', 'trap', 'database', 'find', 'database', 'region', 'resource', 'pocketgpsworld.com', 'paid', 'scdb.info', 'paid', 'poiplaza.com', 'puntodeinteres.es', 'spain', 'maparadar.com', 'brazil', 'speedcam.se', 'scandinavia', 'lufop.net', 'europe', 'alert', 'correctness', 'depends', 'database', 'relevance', 'version', 'speed', 'control', 'hud', 'interface', 'improvement']",Navigation & maps
4066,,"['goedkoper', 'tanken', 'het', 'kan.', 'met', 'deze', 'gratis', 'heeft', 'u', 'altijd', 'de', 'beschikking', 'de', 'actuele', 'brandstofprijzen', 'bij', 'u', 'de', 'buurt', 'en', 'dat', 'kan', 'u', 'een', 'besparing', 'opleveren', 'tot', 'wel', 'cent', 'per', 'liter', 'met', 'uw', 'gps', 'signaal', 'uw', 'postcode', 'de', 'brandstofsoort', 'en', 'door', 'aan', 'te', 'geven', 'hoever', 'u', 'wilt', 'rijden', 'naar', 'een', 'pompstation', 'krijgt', 'u', 'een', 'lijst', 'te', 'zien', 'met', 'tankstations', 'bij', 'u', 'de', 'buurt', 'de', 'goedkoopste', 'staat', 'altijd', 'bovenaan']",Navigation & maps
4125,,"['ever', 'wanted', 'know', 'friend', 'location', 'share', 'connect', 'friend', 'family', 'follow', 'travel', 'world', 'parent', 'install', 'kid', 'phone', 'easily', 'see', 'different', 'permission', 'level', 'allow', 'choose', 'allow', 'follow', 'paid', 'version', 'automatic', 'location', 'update', 'every', 'half', 'hour', 'version', 'fast', 'resume', 'background', 'wallpaper', 'version', 'location', 'update', 'frequency', 'changed', 'minute', 'version', 'see', 'location', 'fix', 'version', 'mapping', 'direction', 'people', 'follow', 'tap', 'version', 'share', 'location', 'follower', 'whenever', 'version', 'change', 'name', 'people', 'follow']",Navigation & maps
4414,,"['testing', 'external', 'bluetooth', 'gps', 'nmea', 'sentence', 'location', 'map', 'location', 'latitude', 'longitude', 'satellite', 'sky', 'view', 'dop', 'hdop', 'vdop', 'altitude', 'satellite', 'signal', 'strength', 'internal', 'gps', 'preserve', 'battery', 'power', 'geo-coordinates', 'still', 'available', 'changelog', 'v', 'fix', 'map', 'view', 'geolocation', 'sign', 'based', 'hemisphere']",Navigation & maps
4432,,"['program', 'test', 'gps', 'device', 'intended', 'test', 'operation', 'gnss', 'sensor', 'device', 'window', 'application', 'check', 'main', 'sensor', 'display', 'data', 'program', 'allows', 'information', 'geographic', 'location', 'speed', 'height', 'accuracy', 'measurement', 'check', 'device', 'find', 'precision', 'gnss', 'sensor', 'work', 'coordinate', 'value', 'obtained', 'sensor', 'see', 'map', 'additional', 'getting', 'data', 'gnss', 'sensor', 'specified', 'precision', 'mapping', 'coordinate', 'map', 'getting', 'address', 'coordinate', 'getting', 'coordinate', 'address', 'direction', 'car', 'point', 'point']",Navigation & maps
4490,,"['taqtile', 'holomaps', 'first', 'kind', 'navigating', 'holographic', 'model', 'simultaneously', 'overlaying', 'real-time', 'data', 'either', 'solo', 'shared', 'experience', 'holomaps', 'display', 'topography', 'infrastructure', 'building', '3d', 'integrating', 'data', 'source', 'bring', 'contextually', 'relevant', 'information', 'map', 'collaborate', 'present', 'colleague', 'room', 'remotely', 'holomaps', 'store', 'edition', 'integrates', 'bing', '3d', 'delivery', 'city', 'landmark', '3d', 'model', 'size', 'version', 'solo', 'experience', 'current', 'weather', 'forecast', 'traffic', 'flow', 'line', 'incident', 'geo-tagged', 'tweet', 'add', 'text', 'note', '3d', 'ink', 'annotation', 'session', 'save', 'later', 'viewing', 'capture', 'mixed-reality', 'picture', 'video', 'presentation', 'itinerary', 'share', 'friend', 'family', 'colleague', 'visualize', 'world', 'never', 'taqtile', 'holomaps', 'version', 'solo', 'experience', 'current', 'weather', 'forecast', 'traffic', 'flow', 'line', 'incident', 'geo-tagged', 'tweet', 'text', 'note', '3d', 'ink', 'annotation', 'view', 'iconic', 'location', 'hi-res', '3d', 'empire', 'state', 'building', 'central', 'park', 'financial', 'district', 'california', 'niagara', 'fall', 'space', 'needle', 'la', 'sagrada', 'familia', 'barcelona', 'colosseum', 'magic', 'kingdom', 'disney', 'world', 'fenway', 'park', 'copenhagen', 'denmark']",Navigation & maps
4499,,"['offline', 'map', 'offline', 'logging', 'proximity', 'alert', 'note', 'maaloo', 'geocaching', 'geocaching', 'everyone', 'whether', 'beginner', 'power', 'cacher', 'go', 'offline', 'caching', 'import', 'pocket', 'query', 'via', 'gpx', 'file', 'note', 'unfortunately', 'former', 'geocaching', 'live', 'api', 'turned', 'online', 'available', 'openstreetmap', 'vector', 'map', 'import', 'entire', 'country', 'region', 'completely', 'technical', 'note', 'window', 'mobile', 'designed', 'window', 'phone', '8.x', 'running', 'currently', 'also', 'window', 'mobile', 'version', 'build', 'functionality', 'guaranteed', 'later', 'version', 'window', 'mobile']",Navigation & maps
4642,,"['short', 'time', 'charge', 'quovadis', 'mobile', 'all-inclusive', 'come', 'navigation', 'gps', 'map', 'on-road', 'off-road', 'walking', 'bike', 'car', 'always', 'easy', 'includes', 'sharing', 'live-positions', 'map', 'online', 'offline', 'on-road', 'navigation', 'quick', 'search', 'address', 'go', 'qvm', 'guiding', 'turn-by-turn', 'clear', 'spoken', 'instruction', 'quickest', 'shortest', 'route', 'car', 'walking', 'worldwide', 'internet', 'connection', 'required', 'offline-vector', 'map', 'off-road', 'direction', 'distance', 'destination', 'along', 'route', 'track', 'traveled', 'displayed', 'map', 'stored', 'database', 'navigate', 'along', 'pre-recorded', 'track', 'tracking', 'share', 'position', 'others', 'see', 'position', 'others', 'live', 'right', 'map', 'ideal', 'group', 'know', 'others', 'track', 'spot-messages', 'inreach-tracker', 'internet', 'connection', 'required', 'send', 'current', 'location', 'map', 'online', 'map', 'osm', 'googlesat', 'bingtraffic', 'weather', 'etc.', 'extensible', 'large', 'selection', 'offline-vectormap', 'based', 'osm', 'available', 'download', 'offline', 'map', 'exported', 'quovadis', 'data', 'management', 'management', 'database', 'clear', 'presentation', 'large', 'amount', 'data', 'powerful', 'search', 'function', 'favorite', 'recently', 'used', 'find', 'track', 'online', 'gpsies.com', 'osm-pois', 'easy', 'exchange', 'data', 'qv/qvm-family', 'cloud', 'included', 'dropbox', 'much', 'create', 'route', 'record', 'track', 'save', 'wps', 'info', 'box', 'additional', 'description', 'web-links', 'import', 'export', 'data', 'using', 'gpx-format', 'coordinate', 'wgs84', 'lat-lon', 'utm', 'weather', 'current', 'location', 'point', 'map', 'sun-', 'moonrise', 'twilight']",Navigation & maps
4717,,"['b-bark', 'excellent', 'mobile', 'application', 'hunting', 'dog', 'tracking', 'hiking', 'geocaching', 'outdoor', 'activity', 'go', 'outdoors', 'confidence', 'enjoy', 'activity', 'without', 'worrying', 'tool', 'navigate', 'find', 'way', 'fun', 'outdoors', 'b-bark', 'supported', 'map', 'openstreetmap', 'world', 'map', 'finnish', 'terrain', 'map', 'aerial', 'photo', 'swedish', 'road', 'terrain', 'map', 'norwegian', 'terrain', 'map', 'estonian', 'terrain', 'map', 'aerial', 'photo', 'license', 'version', 'map', 'store', 'poi', 'locally', 'store', 'area', 'marking', 'locally', 'track', 'mptp', 'tracking', 'finnish', 'estate', 'border', 'finnish', 'state', 'hunting', 'area', 'swedish', 'map', 'included', 'license', 'b-bark', 'purchasing', 'b-bark', 'software', 'license', 'following', 'additional', 'track', 'b-bark', 'user', 'track', 'b-bark', 'collar', 'store', 'poi', 'area', 'marking', 'cloud', 'server', 'share', 'poi', 'area', 'marking', 'b-bark', 'user', 'share', 'custom', 'map', 'b-bark', 'user', 'history', 'view', 'see', 'old', 'track', 'stored', 'cloud', 'server', 'chat', 'feature', 'communicate', 'b-bark', 'user', 'license', 'tracking', 'device', 'purchased', 'b-bark', 'store', 'nearest', 'retailer', 'information', 'see', 'www.b-bark.com', 'please', 'send', 'u', 'feedback', 'request', 'belectro.fi']",Navigation & maps
4729,,"['receive', 'log', 'data', 'bgeigie', 'nano', 'see', '//blog.safecast.org/bgeigie-nano/', 'view', 'map', 'crop', 'save', 'upload', 'load', 'csv', 'file', 'safecast', '//api.safecast.org/system/mclean.tar.gz', 'view', 'interpolate', 'explore', 'worldwide', 'radiation', 'data', 'map', 'timeseries', 'work', 'x64', 'system', 'least', 'gb', 'ram', 'view', 'nuclear', 'site', 'open', 'street', 'map', 'overpass', 'api']",Navigation & maps
4759,,"['low', 'memory', 'device', 'map', 'service', 'feature', 'user', 'defined', 'map', 'server', 'arcgis', 'rest', 'map', 'server', 'might', 'please', 'review', 'term', 'map', 'server', 'general', 'download', 'map', 'public', 'arcgis', 'map', 'service', 'store', 'offline', 'viewing', 'gps', 'tracking', 'many', 'different', 'map', 'set', 'implemented', 'nationla', 'map', 'usgs', 'noaa', 'raster', 'chart']",Navigation & maps
4767,,"['find', 'lecture', 'building', 'lecture', 'room', 'quickly']",Navigation & maps
4769,,"['satellite', 'application', 'yandex.navigator', 'allows', 'pin', 'favorite', 'place', 'home', 'screen', 'also', 'launch', 'yandex.navigator', 'using', 'voice', 'command', 'example', 'let', 'drive', 'home', 'let', 'drive', 'work']",Navigation & maps
4793,,"['find', 'way', 'around', 'mass', 'transit', 'system', 'without', 'ad', 'gimmick', 'information', 'provided', 'charge', 'minute.currently', 'supporting', 'following', 'city', 'chicago', 'release', 'moved', 'progress', 'bar', 'system', 'tray', 'made', 'system', 'tray', 'visible', 'release', 'added', 'highlighting', 'selected', 'route', 'list', 'release', 'fixed', 'issue', 'bus', 'route', 'direction', 'varied', 'cta', 'endpoint', 'fixed', 'issue', 'user', 'lose', 'favorite', 'update', 'release', 'fixed', 'issue', 'current', 'bus', 'stop', 'update', 'automatically', 'fixed', 'issue', 'user', 'receive', 'random', 'error', 'viewing', 'prediction', 'added', 'descriptive', 'error', 'message']",Navigation & maps
4864,,"['meet', 'london', 'best', 'bus', 'making', 'everyone', 'public', 'transport', 'journey', 'easier', 'bus', 'due', 'provides', 'live', 'bus', 'time', 'helpful', 'transport', 'information', 'try', 'bus', 'time', 'count', 'live', 'bus', 'countdown', 'time', 'bus', 'stop', 'nearby', 'london', 'transit', 'give', 'accurate', 'bus', 'arrival', 'time', 'bus', 'stop', 'london', 'save', 'regular', 'route', 'favourite', 'fast', 'access', 'check', 'bus', 'timetable', 'setting', 'avoid', 'waiting', 'cold', 'know', 'exactly', 'start', 'journey', 'public', 'transport', 'journey', 'planner', 'navigating', 'around', 'london', 'using', 'public', 'transport', 'never', 'easier', 'using', 'journey', 'planner', 'best', 'disruption', 'travel', 'direction', 'advance', 'know', 'bus', 'diversion', 'open', 'check', 'service', 'status', 'disruption', 'affecting', 'bus', 'route', 'served', 'bus', 'stop', 'beautifully', 'designed', 'bus', 'tracker', 'powered', 'live', 'transit', 'data', 'bus', 'due', 'designed', 'simple', 'user', 'interface', 'make', 'travelling', 'london', 'whole', 'lot', 'easier', 'faster', 'main', 'find', 'bus', 'stop', 'nearby', 'live', 'bus', 'time', 'bus', 'service', 'status', 'disruption', 'public', 'transport', 'journey', 'planner', 'bus', 'route', 'map', 'favourite', 'bus', 'stop', 'live', 'tile', 'information', 'search', 'bus', 'route', 'address', 'postcode', 'stop', 'choice', 'dark', 'light', 'background', 'display', 'join', 'crowd', 'travelling', 'london', 'efficiently', 'live', 'london', 'plan', 'visit', 'soon', 'essential', 'install', 'bus', 'due']",Navigation & maps
4868,,"['altitude+', 'currently', 'offer', 'advanced', 'reliable', 'altitude', 'calculation', 'available', 'marketplace', 'calculate', 'altitude', 'style', 'wherever', 'custom', 'made', 'graphic', 'animation', 'dynamically', 'tailored', 'current', 'elevation', 'altitude+', 'includes', 'following', 'altitude', 'calculation', 'indoors', 'outdoors', 'altitude', 'reading', 'foot', 'metre', 'unique', 'graphic', 'artwork', 'based', 'current', 'altitude', 'high', 'resolution', 'graphic', 'best', 'result', 'ensure', 'gps', 'turned', 'clear', 'visibility', 'sky']",Navigation & maps
4878,,"['official', 'journey', 'planner', 'bkk', 'centre', 'budapest', 'transport', 'download', 'application', 'planning', 'journey', 'using', 'bkk', 'public', 'transport', 'service', 'search', 'also', 'available', 'barrier-free', 'access', 'customer', 'reduced', 'mobility', 'operating', 'bus', 'tram', 'trolleybus', 'displayed', 'map', 'nearby', 'departure', 'screen', 'collected', 'departing', 'route', 'stop', 'area', 'start', 'near', 'future', 'clicking', 'stop', 'map', 'real-time', 'upcoming', 'departure', 'time', 'full', 'timetable', 'stop', 'shown', 'mark', 'place', 'stop', 'favourite', 'able', 'access', 'quickly', 'mol', 'bubi', 'bicycle', 'rental', 'station', 'ticket', 'vending', 'location', 'area', 'also', 'shown', 'map']",Navigation & maps
5004,,"['tolling', 'washington', 'sr', 'bridge', 'effect', 'application', 'find', 'much', 'pay', 'cross', 'sr', 'bridge', 'premier', 'commute', 'dashboard', 'quickly', 'easily', 'see', 'traffic', 'condition', 'look', 'wa', 'dot', 'i-90', 'sr', 'crossing', 'time', 'know', 'i-90', 'sr', 'scheduled', 'closure', 'via', 'highway', 'alert', 'application', 'accurately', 'display', 'current', 'toll', 'price', 'washington', 'state', 'sr', 'payment', 'option', 'good', 'go', 'pas', 'pay', 'mail', 'pay', 'plate', 'short', 'term', 'account', 'also', 'offer', 'following', 'additional', 'look', 'payment', 'table', 'weekday', 'weekend', 'designated', 'holiday', 'right', 'phone', 'customize', 'experience', 'setting', 'preferred', 'payment', 'method', 'always', 'see', 'date', 'toll', 'rate', 'built-in', 'automatic', 'update', 'version', 'includes', 'user', 'feedback', 'bug', 'fix', 'version', 'update', 'user', 'interface', 'match', 'various', 'payment', 'option', 'add', 'link', 'fix', 'user', 'reported', 'bug', 'set', 'stage', 'substantial', 'update', 'common', 'soon', 'version', 'add', 'traffic', 'map', 'i-90', 'versus', 'sr', 'crossing', 'time', 'wa', 'dot', 'detailed', 'alert', 'i-90', 'sr', 'version', 'incorporates', 'user', 'feedback', 'bug', 'fix', 'version', 'improves', 'performance', 'substantially', 'reduce', 'data', 'usage', 'fix', 'user', 'reported', 'bug', 'travel', 'time', 'alert', 'display', 'much', 'faster', 'version', 'improves', 'application', 'startup', 'speed', 'reduces', 'data', 'usage', 'toll', 'rate', 'updated', 'version', 'make', 'updating', 'toll', 'rate', 'slow', 'network', 'reliable', 'fix', 'bug', 'version', 'fix', 'text', 'truncation', 'alert', 'view']",Navigation & maps
